fname,label,Acoustic_guitar,Bass_drum,Cello,Clarinet,Double_bass,Flute,Hi-hat,Saxophone,Snare_drum,Violin_or_fiddle,y_pred
37cebbd4.wav,Saxophone,1.2282696388865588e-06,3.2461805687944434e-08,1.076554963219678e-05,0.00015135772991925478,7.729182470939122e-06,0.018406858667731285,1.1861821247460824e-10,0.9813574552536011,1.5549866816400026e-07,6.450642104027793e-05,Saxophone
f8d96888.wav,Saxophone,0.01543300598859787,5.758111728937365e-05,0.061936087906360626,0.007592489942908287,0.002325942739844322,0.059523675590753555,9.012682653519732e-07,0.8009188771247864,0.0005752408760599792,0.0516359880566597,Saxophone
d94c94f0.wav,Saxophone,0.009352477267384529,7.426764204865322e-05,0.01793505623936653,0.010464714840054512,0.008127380162477493,0.0069547309540212154,4.667994289775379e-06,0.9161384105682373,0.011830160394310951,0.019118253141641617,Saxophone
ec6afeb6.wav,Saxophone,6.998026492510689e-06,1.2816779859647909e-09,9.566969083607546e-07,0.0007654179935343564,7.057293487378047e-07,0.0014105946756899357,1.2687199381355985e-12,0.9977325797080994,4.4896453221809907e-10,8.288538811029866e-05,Saxophone
5f0dc8e4.wav,Saxophone,4.300630098441616e-05,2.863533588026712e-08,2.816961205098778e-05,0.015611842274665833,9.566567314323038e-06,0.0014623578172177076,9.787522792237269e-09,0.9826951026916504,1.3349677828955464e-05,0.00013652794586960226,Saxophone
b8c0a88a.wav,Saxophone,0.0001460337807657197,6.2115336731949355e-06,0.001700031221844256,0.0051102107390761375,0.00028977938927710056,0.07435666024684906,4.247218896580307e-07,0.917188823223114,1.5097893992788158e-06,0.0012001947034150362,Saxophone
96dad435.wav,Saxophone,0.007192513905465603,3.8000454338771306e-08,0.0025838573928922415,0.012357139959931374,0.0007698878180235624,0.007907269522547722,8.271403006965272e-11,0.968972384929657,1.739918479870539e-05,0.00019957654876634479,Saxophone
b120dc90.wav,Saxophone,0.0001257888798136264,0.002334790537133813,0.0008914535283111036,0.0009843327570706606,0.0181704293936491,0.005203053820878267,2.4697246772120707e-06,0.9710458517074585,0.00022977303888183087,0.0010120851220563054,Saxophone
c1948f24.wav,Saxophone,1.2081238310202025e-05,2.525812021758611e-07,0.0015414813533425331,0.0031597064808011055,5.545371095649898e-05,0.07137303799390793,2.4422122657519196e-10,0.9237622618675232,2.0861288252405075e-09,9.575307922204956e-05,Saxophone
ac097834.wav,Saxophone,0.012345531024038792,0.0006909111398272216,0.05246344953775406,0.0029822466894984245,0.0005207922076806426,0.09379483759403229,0.00011995518434559926,0.8335391283035278,0.0003295172064099461,0.003213694551959634,Saxophone
4345851e.wav,Saxophone,0.004145069979131222,0.00013112339365761727,0.06849359720945358,0.003985441289842129,0.0017914691707119346,0.07810264080762863,2.2813110263086855e-06,0.8114968538284302,0.00865697767585516,0.023194586858153343,Saxophone
5d4f8187.wav,Saxophone,0.00040221784729510546,0.0015996478032320738,0.0007221068954095244,0.018746020272374153,0.0035904510878026485,0.008355469442903996,9.255083568859845e-06,0.956547737121582,0.0004633710777852684,0.009563647210597992,Saxophone
b83049f4.wav,Saxophone,0.0003389333141967654,0.0010558501817286015,0.03673727437853813,0.005573009140789509,0.0006106927758082747,0.017757296562194824,4.183739656582475e-05,0.9363635778427124,0.0003785474400501698,0.001142873428761959,Saxophone
c1c3c8b9.wav,Saxophone,1.6518952179467306e-06,6.435051318476326e-07,2.1855366867384873e-05,0.0008838952635414898,0.0002632446412462741,0.006571527104824781,2.51662718442347e-10,0.9918206334114075,1.2678733618542992e-08,0.000436523201642558,Saxophone
78a86075.wav,Saxophone,0.001633070525713265,0.0004582143446896225,0.09179379791021347,0.0043699550442397594,0.004391091410070658,0.026356089860200882,1.3028521834712592e-06,0.8589056134223938,0.00030963041353970766,0.011781075969338417,Saxophone
f0d315bc.wav,Saxophone,0.00016832342953421175,2.8429914891603403e-05,0.014372069388628006,0.0027010326739400625,0.00012856331886723638,0.02172471582889557,1.0482549441803712e-06,0.9446260929107666,8.711156260687858e-05,0.016162654384970665,Saxophone
9c0838c1.wav,Saxophone,0.017833447083830833,0.0007475833990611136,0.02183670550584793,0.0054028513841331005,0.0018982485635206103,0.10927166044712067,1.3580407539848238e-05,0.8115167617797852,0.00419266801327467,0.027286415919661522,Saxophone
d6144e01.wav,Violin_or_fiddle,0.00015744825941510499,2.845407642837472e-08,2.8049057618773077e-06,0.0006151421694085002,3.984749336050086e-11,2.5961813662433997e-05,6.124315632405342e-07,1.3867146719803713e-07,1.4851437981633353e-06,0.9991964101791382,Violin_or_fiddle
cfb9c5fd.wav,Violin_or_fiddle,0.02908209338784218,0.006354454904794693,0.027291253209114075,0.017311107367277145,0.003135006409138441,0.03566892445087433,0.0009907756466418505,0.0038342007901519537,0.05180194228887558,0.8245301842689514,Violin_or_fiddle
c6865306.wav,Violin_or_fiddle,0.10221657902002335,0.001123171066865325,0.0545736588537693,0.0018053553067147732,0.0009334266069345176,0.0063019683584570885,1.3338652024685871e-05,0.009471921250224113,0.008388924412429333,0.815172016620636,Violin_or_fiddle
642aba58.wav,Violin_or_fiddle,0.004351593554019928,8.098761463770643e-05,0.0004345026391092688,0.00011668755178106949,1.2602919014170766e-05,0.0008554867818020284,6.04539351911626e-08,0.023804279044270515,3.0804571338194364e-07,0.9703435897827148,Violin_or_fiddle
848faca3.wav,Violin_or_fiddle,0.000530503923073411,0.006158425472676754,0.011882885359227657,0.012105864472687244,0.0009979702299460769,0.03933733329176903,0.0026248085778206587,0.00025366185582242906,0.0001428154791938141,0.9259657859802246,Violin_or_fiddle
7eb9dac0.wav,Violin_or_fiddle,0.006122838705778122,0.004671376198530197,0.008850676007568836,0.015904858708381653,0.0009185039671137929,0.018419617787003517,0.008799212984740734,0.001230117166414857,0.0053792307153344154,0.9297036528587341,Violin_or_fiddle
8d7d7dba.wav,Violin_or_fiddle,0.004082685802131891,0.008554958738386631,0.042320169508457184,0.004931827541440725,0.001183255692012608,0.01829291693866253,0.0005126066971570253,0.0035718167200684547,0.0004212505300529301,0.9161283373832703,Violin_or_fiddle
2424ad60.wav,Violin_or_fiddle,0.0008639423758722842,0.002428780309855938,0.007700123358517885,0.004374911077320576,0.0007367580546997488,0.011630580760538578,0.0005414978950284421,0.0018802094273269176,0.00025426773936487734,0.9695890545845032,Violin_or_fiddle
ba648ac1.wav,Violin_or_fiddle,0.0012279669754207134,0.002696931827813387,0.010711190290749073,0.002171600004658103,0.0002354393363930285,0.0014509076718240976,0.0016364508774131536,0.0010886818636208773,0.0037533603608608246,0.9750274419784546,Violin_or_fiddle
2e4a9850.wav,Violin_or_fiddle,0.0013025114312767982,5.555193183681695e-06,7.648405153304338e-05,8.349210838787258e-05,2.32656930165831e-06,7.554622243333142e-06,3.262284664629078e-08,4.0787079342408106e-05,3.717610752573819e-07,0.9984809160232544,Violin_or_fiddle
2cc8683d.wav,Violin_or_fiddle,0.00899791345000267,0.0034526032395660877,0.016460083425045013,0.0037426860071718693,0.0013404047349467874,0.007232322357594967,0.0011612274684011936,0.0006721256067976356,0.0016657690284773707,0.9552750587463379,Violin_or_fiddle
7b6a119e.wav,Violin_or_fiddle,0.000478849426144734,2.6162488211411983e-05,0.0011930796317756176,0.0011556805111467838,2.5111448849202134e-05,0.007929849438369274,2.0092655176995322e-05,6.26312248641625e-05,0.00463390676304698,0.9844745993614197,Violin_or_fiddle
68589f79.wav,Violin_or_fiddle,0.008556853979825974,0.015208058059215546,0.014656072482466698,0.01951240934431553,0.0019946033135056496,0.005146373528987169,0.0009304482955485582,0.0017359855119138956,0.0007376198191195726,0.9315215945243835,Violin_or_fiddle
fec00143.wav,Violin_or_fiddle,7.203321729321033e-05,8.269228419521824e-05,6.739771197317168e-05,0.0003494571428745985,5.098912879475392e-06,0.0009401130373589694,1.0931743418041151e-05,2.7100795705337077e-05,2.7787407361756777e-06,0.9984427690505981,Violin_or_fiddle
1b24c166.wav,Violin_or_fiddle,0.011861031875014305,0.029426470398902893,0.04321322590112686,0.022156471386551857,0.009123514406383038,0.060769353061914444,0.0018118488369509578,0.009140538051724434,0.0014400522923097014,0.8110573291778564,Violin_or_fiddle
6eb59008.wav,Violin_or_fiddle,0.00010166581341763958,0.0001081244190572761,0.0006095402641221881,0.0011349397245794535,1.6003697282940266e-06,0.0006114450516179204,0.013400337658822536,5.514722488442203e-06,0.0007548282737843692,0.9832720160484314,Violin_or_fiddle
0e7cd4eb.wav,Violin_or_fiddle,0.02520975098013878,0.007881163619458675,0.05824689567089081,0.0006165594677440822,0.007565684616565704,0.0002747306425590068,0.00024954837863333523,0.0011221745517104864,0.011736225336790085,0.8870972394943237,Violin_or_fiddle
56e79c6f.wav,Violin_or_fiddle,0.0035487001296132803,3.25930850522127e-05,0.010073943063616753,0.0009838701225817204,4.473440185392974e-06,0.034889254719018936,0.0009108909871429205,0.0005688541568815708,0.0006434451788663864,0.9483439922332764,Violin_or_fiddle
cdc5fe8e.wav,Violin_or_fiddle,0.02636982500553131,0.00022227643057703972,0.0011973608052358031,0.0069665564224123955,0.0011521988781169057,0.12802912294864655,6.835130534454947e-06,0.04466726630926132,0.0006236216868273914,0.7907648682594299,Violin_or_fiddle
b38409bb.wav,Violin_or_fiddle,0.0005846592248417437,1.1203771066448098e-07,1.593628439877648e-05,0.00046566937817260623,1.1721093784444747e-07,0.0043840124271810055,1.0265309491330754e-08,1.3562943479428213e-07,3.407804456401209e-07,0.994549036026001,Violin_or_fiddle
c8c117dc.wav,Violin_or_fiddle,0.005507997702807188,0.004467651713639498,0.026987792924046516,0.001920467708259821,0.00032167782774195075,0.0008555348613299429,0.0003799645637627691,0.02752199023962021,0.01937202736735344,0.9126649498939514,Violin_or_fiddle
b73c3595.wav,Violin_or_fiddle,0.006907363887876272,9.924698133545462e-06,0.0007580665405839682,0.0007735371473245323,1.5372530469903722e-05,0.025308365002274513,5.374623697207426e-07,3.337765690503147e-07,0.00040431079105474055,0.9658222198486328,Violin_or_fiddle
d84c8c43.wav,Violin_or_fiddle,0.0007764804759062827,0.009260362945497036,0.012915462255477905,0.005248969420790672,0.001193140516988933,0.0029063746333122253,0.0006232070154510438,0.002886692527681589,0.000998130883090198,0.9631911516189575,Violin_or_fiddle
d914225a.wav,Violin_or_fiddle,0.006725740619003773,0.0031967919785529375,0.02743435464799404,0.001347297104075551,0.0026021599769592285,0.017566505819559097,7.002627626206959e-06,0.015217754058539867,0.0006376823876053095,0.9252646565437317,Violin_or_fiddle
1148986e.wav,Violin_or_fiddle,0.009676174260675907,0.007113635540008545,0.0164385624229908,0.00325868371874094,0.00041950715240091085,0.010878380388021469,8.254100248450413e-05,0.010721378959715366,0.0024132290855050087,0.9389978647232056,Violin_or_fiddle
e3f479f3.wav,Violin_or_fiddle,0.016043370589613914,0.000984516809694469,0.013987656682729721,0.0015840998385101557,0.00022692223137710243,0.012363310903310776,0.0008100935374386609,0.0034719568211585283,0.00047089270083233714,0.9500574469566345,Violin_or_fiddle
aab28420.wav,Violin_or_fiddle,0.0012182554928585887,0.010289521887898445,0.029644537717103958,0.005609410349279642,0.0022206574212759733,0.003681728383526206,0.0008801493095234036,0.0009670723229646683,0.0005555269890464842,0.944933295249939,Violin_or_fiddle
21346775.wav,Violin_or_fiddle,0.002777808578684926,0.009479643777012825,0.025070343166589737,0.005211994051933289,0.0006166745442897081,0.00787349883466959,0.0026152541395276785,0.0027635644655674696,0.0027087749913334846,0.9408824443817139,Violin_or_fiddle
cdeece57.wav,Violin_or_fiddle,0.0031181892845779657,0.0011592049850150943,0.026096994057297707,0.0019181175157427788,0.0001297205890296027,0.013697217218577862,0.0003002427110914141,0.003102276474237442,0.00012712074385490268,0.950350821018219,Violin_or_fiddle
c9fb642d.wav,Violin_or_fiddle,0.005146002396941185,0.004579187370836735,0.01635594293475151,0.005267519503831863,0.0007197326049208641,0.06149186193943024,0.004924115724861622,0.009442456066608429,0.003589160041883588,0.8884840607643127,Violin_or_fiddle
078f7ac0.wav,Hi-hat,1.992020770558156e-08,9.188226613332517e-06,3.103993003605865e-05,6.883820788061712e-06,5.995689662086079e-06,2.6030857043224387e-05,0.9997618794441223,3.643533545982791e-06,0.00012255397450644523,3.279765951447189e-05,Hi-hat
e897db78.wav,Hi-hat,3.4804917281583414e-10,9.548155048832996e-07,2.468561888235854e-06,2.311358684892184e-06,1.9026459767701454e-06,6.398881851055194e-06,0.9999572038650513,2.1156034790692502e-07,3.723750694462069e-07,2.824031798809301e-05,Hi-hat
b31ed1fb.wav,Hi-hat,1.0101913083815361e-08,2.36340451920114e-06,2.0725585272884928e-05,5.971292011963669e-06,9.421749496141274e-07,2.1587035007542e-05,0.9636617302894592,6.620467502216343e-06,0.02506374381482601,0.011216327548027039,Hi-hat
06c48eab.wav,Hi-hat,2.2730862525577322e-08,6.245658005354926e-05,0.0031405531335622072,7.680190174141899e-05,5.761727607023204e-06,0.0004207085585221648,0.9915711879730225,3.95288152503781e-05,8.717992750462145e-05,0.004595784470438957,Hi-hat
2503aaa1.wav,Hi-hat,6.62936983086837e-10,1.0621851060932386e-06,3.8130181110318517e-06,1.6888975551410113e-06,1.2037831993438886e-06,4.966699179931311e-06,0.9999748468399048,4.795217591890832e-07,6.410879905160982e-06,5.693587354471674e-06,Hi-hat
3d3439f1.wav,Hi-hat,3.672125714615504e-09,7.973873834998813e-06,2.8308804758125916e-05,6.153754839033354e-06,5.787890586361755e-06,3.0229453841457143e-05,0.9993354082107544,2.9816451387887355e-06,4.245298987370916e-05,0.0005407769931480289,Hi-hat
34a90030.wav,Hi-hat,2.529699227871163e-10,7.446747076755855e-07,1.6355796788047883e-06,2.5124577405222226e-06,2.3483171389671043e-06,5.736560524383094e-06,0.9999468922615051,1.1594448778851074e-07,1.5949538578752254e-07,3.9819657104089856e-05,Hi-hat
da4b0379.wav,Hi-hat,3.0666247319288686e-09,9.996153494284954e-06,2.548796146584209e-05,4.860553417529445e-06,2.502718871255638e-06,2.2540316422237083e-05,0.9997124671936035,2.107514319504844e-06,1.8042943338514306e-05,0.00020200405560899526,Hi-hat
a090c45a.wav,Hi-hat,5.925611556989452e-09,2.32568181672832e-05,7.143039692891762e-05,7.469485808542231e-06,2.828818878697348e-06,5.4189669754123315e-05,0.9985480308532715,1.1052748050133232e-05,0.0010628531454131007,0.00021895668760407716,Hi-hat
41897c32.wav,Hi-hat,4.8930432622329434e-11,9.064231107913656e-07,1.2855071872763801e-05,8.123715815600008e-07,3.9192507017560274e-08,8.707922461326234e-06,0.9992360472679138,2.5589565666450653e-06,0.0005926612066105008,0.0001455713645555079,Hi-hat
2032be87.wav,Hi-hat,3.054169583904809e-09,2.0933391624566866e-06,6.771814696548972e-06,1.9081476239080075e-06,2.0263303213141626e-06,5.683070867235074e-06,0.9999615550041199,7.019136205599352e-07,1.4160953469399828e-05,5.168574716662988e-06,Hi-hat
73677128.wav,Hi-hat,3.9511256488822255e-09,2.6339757823734544e-06,6.6931575020134915e-06,3.179521172569366e-06,4.911009000352351e-06,9.058439900400117e-06,0.9999582767486572,6.405016961252841e-07,7.118410849216161e-06,7.562052815046627e-06,Hi-hat
c53a217e.wav,Hi-hat,2.130563225843929e-10,6.864312354082358e-07,2.482196123310132e-06,1.4455351902142866e-06,1.18056857445481e-06,4.591722245095298e-06,0.9999812245368958,2.6465983182788477e-07,3.004156496899668e-06,5.319047886587214e-06,Hi-hat
f0dfe343.wav,Hi-hat,2.274719257400193e-08,2.6100866534761735e-07,0.00014031741011422127,8.92361713340506e-05,8.181451107702742e-07,0.032018810510635376,0.9677333831787109,5.619464786832395e-07,5.594770868810883e-07,1.615813744137995e-05,Hi-hat
0ed06544.wav,Hi-hat,2.782790488708997e-06,9.293485345551744e-05,0.0026487207505851984,0.000374516035662964,0.0002281625202158466,0.014814995229244232,0.9804869890213013,9.250537914340384e-06,8.914740465115756e-05,0.0012527096550911665,Hi-hat
99c96a07.wav,Hi-hat,1.8221011259811348e-06,0.0002540480636525899,0.0009364263969473541,0.0002570748620200902,0.0002063845022348687,0.0007965969271026552,0.9935698509216309,9.960667375707999e-05,0.0022631632164120674,0.001615006010979414,Hi-hat
3a3d0279.wav,Hi-hat,6.786144268744465e-08,4.517767592915334e-05,0.0001478440099162981,1.518804219813319e-05,9.510923518973868e-06,0.00010124210530193523,0.998063862323761,1.9278946638223715e-05,0.0013864516513422132,0.00021129123342689127,Hi-hat
612702c3.wav,Hi-hat,3.66506658355803e-10,3.6863374930362625e-07,5.33682623427012e-06,3.2373907288274495e-06,5.822075763717294e-07,1.1524470210133586e-05,0.9998788237571716,1.0229420013274648e-06,1.752999196469318e-05,8.160879224305972e-05,Hi-hat
d6854eb4.wav,Hi-hat,0.00046288801240734756,0.002937249606475234,0.01121973991394043,0.003613289212808013,0.00044834945583716035,0.008899313397705555,0.9130176901817322,0.01942579261958599,0.004685725551098585,0.03528992831707001,Hi-hat
52300f9b.wav,Hi-hat,1.9557007124859638e-09,2.589517180240364e-06,6.4215687416435685e-06,2.9386842470557895e-06,3.2603111321805045e-06,9.28320332604926e-06,0.9999327063560486,1.1966196780122118e-06,8.523113137925975e-06,3.311366162961349e-05,Hi-hat
09a1cfd7.wav,Hi-hat,1.0069782092614332e-06,0.0002765372337307781,0.0011474800994619727,5.4218340665102005e-05,2.0323990611359477e-05,0.00037955728475935757,0.8866682052612305,0.0002049243776127696,0.1092885434627533,0.0019592551980167627,Hi-hat
3aafb6ad.wav,Hi-hat,1.7985229305850226e-07,2.185893572459463e-05,0.0003877666895277798,1.7429463696316816e-05,2.8533811473607784e-06,0.00022781526786275208,0.9725090265274048,3.357014793436974e-05,0.026569681242108345,0.00022976052423473448,Hi-hat
493c247b.wav,Hi-hat,1.2371607738259627e-08,9.221544132742565e-06,2.89980507659493e-05,9.545229659124743e-06,5.259775662125321e-06,3.502881736494601e-05,0.9998136758804321,3.489131586320582e-06,5.457489169202745e-05,4.022239590995014e-05,Hi-hat
5ec7ad26.wav,Hi-hat,3.459577868625274e-08,4.054105738759972e-05,0.0001821451005525887,2.017090992012527e-05,2.309663159394404e-06,0.0001672245707595721,0.9824686646461487,4.062490916112438e-05,0.014976966194808483,0.0021013866644352674,Hi-hat
a1b369d7.wav,Hi-hat,2.0625819108222032e-10,1.950855903487536e-06,1.5774181520100683e-05,8.851998245518189e-06,1.4919413615643862e-07,1.6908916222746484e-05,0.9955215454101562,3.5528125863493187e-06,0.0013280101120471954,0.0031033442355692387,Hi-hat
8cd809d3.wav,Hi-hat,2.442677953240491e-07,8.37108091218397e-05,0.001326324068941176,0.00019956432515755296,1.1256057405262254e-05,0.0009487583884038031,0.9836795330047607,4.3404801544966176e-05,0.006537630222737789,0.007169577293097973,Hi-hat
aed9d22f.wav,Hi-hat,1.759641499177178e-08,1.1185838047822472e-05,2.8133392333984375e-05,1.822366175474599e-05,2.120173849107232e-05,4.6979363105492666e-05,0.9997835755348206,3.3477292618044885e-06,2.3724525817669928e-05,6.372535426635295e-05,Hi-hat
a7964699.wav,Hi-hat,5.153824531589635e-07,0.00010432896669954062,0.0004285880131646991,0.0001299170544371009,1.0335405022487976e-05,0.00047715980326756835,0.9887012243270874,0.00028009910602122545,0.008663360960781574,0.001204514759592712,Hi-hat
da3f8050.wav,Hi-hat,1.192087529489072e-05,1.4629183169745374e-05,0.004617694765329361,0.00022199397790245712,2.5349963834742084e-05,0.026913253590464592,0.967470645904541,1.0884015182455187e-06,3.645973265520297e-05,0.0006869651842862368,Hi-hat
468f9c4c.wav,Hi-hat,4.3170770368305966e-05,0.005151446908712387,0.008515370078384876,0.0019391662208363414,0.0041716755367815495,0.016748003661632538,0.9033478498458862,3.500409366097301e-05,0.000814186641946435,0.059234000742435455,Hi-hat
229be2be.wav,Snare_drum,3.5122970984957647e-06,0.0001463294611312449,0.0003040237061213702,5.949366095592268e-05,4.7994006308726966e-05,0.0002453465713188052,0.0023721246980130672,0.00036997985444031656,0.9962632656097412,0.00018808273307513446,Snare_drum
b6cbc6a9.wav,Snare_drum,5.003665819458547e-07,7.105885015334934e-05,0.00012102655455237255,3.192950680386275e-05,2.04084917641012e-05,0.00020314966968726367,0.0017287833616137505,0.00022857109433971345,0.9975261688232422,6.837362889200449e-05,Snare_drum
ae7d1c37.wav,Snare_drum,0.0012144703650847077,0.0012204197701066732,0.023368243128061295,0.013995058834552765,9.397783287568018e-05,0.0002462488482706249,1.3686410056834575e-05,0.022618871182203293,0.9344232678413391,0.00280582788400352,Snare_drum
82d4fb44.wav,Snare_drum,2.1675668904208578e-05,4.198677925160155e-05,0.0001428224059054628,5.145526665728539e-05,5.210581093706423e-06,1.3099523130222224e-05,0.00016476547170896083,0.0001387563970638439,0.9900808334350586,0.00933937169611454,Snare_drum
4c590f69.wav,Snare_drum,5.2410301577765495e-05,0.006394616328179836,0.00045558635611087084,0.0006387413595803082,0.00941037479788065,0.001477004960179329,0.0032536513172090054,0.007325983606278896,0.970023512840271,0.0009681183146312833,Snare_drum
1c9a423f.wav,Snare_drum,0.004887618590146303,0.0002541336289141327,0.010315204039216042,0.009130830876529217,0.0005488281021825969,0.15566357970237732,0.00023186777252703905,0.003159834071993828,0.8117839694023132,0.004024160094559193,Snare_drum
f0727eac.wav,Snare_drum,6.9531747612927575e-06,2.7479110940475948e-05,0.0001880378113128245,7.269618072314188e-05,3.292389737907797e-05,0.000421216624090448,0.0059943185187876225,0.0002657787117641419,0.9928389191627502,0.0001516798947704956,Snare_drum
31db8c5e.wav,Snare_drum,0.012420953251421452,0.006211171392351389,0.033118028193712234,0.0004608586896210909,0.021944142878055573,0.00019018612510990351,0.00029818786424584687,0.0007799043669365346,0.9137430191040039,0.010833535343408585,Snare_drum
b86b5a96.wav,Snare_drum,3.868115891236812e-05,6.279889930738136e-05,6.753327033948153e-05,0.00011023710248991847,1.2301694368943572e-05,5.422959657153115e-05,2.9569405342044774e-06,0.0001169622628367506,0.9989396929740906,0.0005946013261564076,Snare_drum
6fca680b.wav,Snare_drum,0.002302998211234808,9.765856520971283e-05,0.008848318830132484,0.003913974855095148,0.000489529746118933,0.00021140612079761922,5.693883849744452e-06,0.0016992035089060664,0.9818518161773682,0.0005794845637865365,Snare_drum
1bc8eae1.wav,Snare_drum,0.004421866964548826,2.423442856525071e-05,9.944992780219764e-05,0.0003386258613318205,0.0010843307245522738,5.329113264451735e-05,9.588219654688146e-06,0.0028353005181998014,0.9909249544143677,0.0002082819410134107,Snare_drum
46b52f97.wav,Snare_drum,0.0002952234062831849,0.00027028171462006867,0.0030194667633622885,0.0005235853022895753,0.00026082241674885154,0.00045169523218646646,0.0008608736097812653,0.0033433991484344006,0.9899817705154419,0.0009928870713338256,Snare_drum
0c67f402.wav,Snare_drum,6.353082881105365e-06,8.171504305209965e-05,5.976777174510062e-05,0.00034368690103292465,2.3258020519278944e-05,0.0009389118058606982,4.4519241782836616e-05,0.0009413771913386881,0.9897721409797668,0.007788235321640968,Snare_drum
c8ecbbfd.wav,Snare_drum,1.9339042410138063e-05,0.00029850148712284863,0.00064296112395823,6.045677946531214e-05,0.00022946222452446818,0.00029728139634244144,9.963691263692454e-05,0.0013504638336598873,0.9968761801719666,0.00012570417311508209,Snare_drum
9f84ea5a.wav,Snare_drum,0.024729488417506218,0.002919265069067478,0.11621379852294922,0.00040143568185158074,0.011210673488676548,0.08319155126810074,7.962877862155437e-05,0.000652856717351824,0.7592787146568298,0.001322600757703185,Snare_drum
e4958adc.wav,Snare_drum,4.00089738832321e-05,0.0002522954309824854,0.010461640544235706,0.0022010919637978077,4.2470215703360736e-05,0.0007073117303662002,9.469148790230975e-05,0.0035944769624620676,0.9747147560119629,0.007891466841101646,Snare_drum
5ce40b1b.wav,Snare_drum,0.05755763128399849,1.7897746147355065e-05,0.00017052832117769867,0.001213645562529564,2.1190864572417922e-05,0.00044729001820087433,1.2444135109035415e-06,0.00030937694828025997,0.939755380153656,0.0005058188689872622,Snare_drum
9d308738.wav,Snare_drum,0.000191597398952581,0.0006432763766497374,0.002927530324086547,0.0030681153293699026,0.003504500025883317,0.023904498666524887,0.0035775669384747744,0.005528206937015057,0.9365265965461731,0.020128242671489716,Snare_drum
1e3391d5.wav,Snare_drum,0.0028925982769578695,0.00018147443188354373,0.015317714773118496,0.01240047998726368,0.00026569582405500114,0.00036320689832791686,6.038722858647816e-05,0.0331762470304966,0.9345870614051819,0.000755195040255785,Snare_drum
